Year,App.,Family,Taxon,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2007,I,Elephantidae,Loxodonta africana,US,UY,,,1,ivory carvings,,T,O
2007,I,Elephantidae,Loxodonta africana,US,XX,NG,3,,ivory carvings,,P,I
2007,I,Elephantidae,Loxodonta africana,US,XX,,8,,ivory carvings,,P,I
2007,I,Elephantidae,Loxodonta africana,US,XX,,1,,ivory carvings,,T,O
2007,I,Elephantidae,Loxodonta africana,US,XX,,1,,tusks,,P,I
2007,I,Elephantidae,Loxodonta africana,US,ZA,TZ,,4,tusks,,H,W
2007,I,Elephantidae,Loxodonta africana,US,ZA,TZ,,2,tusks,,P,W
2007,I,Elephantidae,Loxodonta africana,US,ZM,,1,,ivory carvings,,P,W
2007,I,Elephantidae,Loxodonta africana,US,ZW,,2,,ivory carvings,,T,I
2007,I,Elephantidae,Loxodonta africana,UY,US,XX,,1,ivory carvings,,T,O
2007,I,Elephantidae,Loxodonta africana,XX,AU,XX,,1,ivory carvings,,P,O
2007,I,Elephantidae,Loxodonta africana,ZA,AU,XX,,1,ivory carvings,,P,O
2007,I,Elephantidae,Loxodonta africana,ZA,ES,MZ,2,2,tusks,,P,W
2007,I,Elephantidae,Loxodonta africana,ZA,GB,XX,,52,ivory carvings,,T,O
2007,I,Elephantidae,Loxodonta africana,ZA,IT,XX,,36,ivory pieces,,P,O
2007,I,Elephantidae,Loxodonta africana,ZA,IT,XX,,7,tusks,,P,O
2007,I,Elephantidae,Loxodonta africana,ZA,MW,,,700,ivory carvings,,P,I
2007,I,Elephantidae,Loxodonta africana,ZA,MZ,,16,15,tusks,,H,W
2007,I,Elephantidae,Loxodonta africana,ZA,TZ,,10,,tusks,,H,W
2007,I,Elephantidae,Loxodonta africana,ZA,ZW,,2,,tusks,,H,W
2007,I,Elephantidae,Loxodonta africana,ZW,MZ,,,4,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,AE,FR,BW,,2,tusks,,P,W
2007,II,Elephantidae,Loxodonta africana,AR,BW,,,2,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,AR,ZW,,,2,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,AT,BW,,2,,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,AT,CM,,2,,tusks,,,I
2007,II,Elephantidae,Loxodonta africana,AT,NA,,2,,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,AT,ZA,BW,2,2,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,AT,ZW,,2,6,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,AT,ZW,,10,,tusks,,P,W
2007,II,Elephantidae,Loxodonta africana,AU,ZA,ZW,,4,ivory carvings,,P,W
2007,II,Elephantidae,Loxodonta africana,AU,ZA,,,6,ivory carvings,,P,O
2007,II,Elephantidae,Loxodonta africana,AU,ZA,,,1,ivory carvings,,P,W
2007,II,Elephantidae,Loxodonta africana,AU,ZA,,,4,tusks,,P,O
2007,II,Elephantidae,Loxodonta africana,BE,US,XX,1,,ivory carvings,,T,O
2007,II,Elephantidae,Loxodonta africana,BE,ZA,KE,,1,tusks,,P,W
2007,II,Elephantidae,Loxodonta africana,BE,ZA,,,4,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,BE,ZW,,,2,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,BG,CA,,1,,ivory carvings,sets,P,O
2007,II,Elephantidae,Loxodonta africana,BG,ZW,,,6,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,BR,BW,,,4,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,BW,ZA,,,19,tusks,,P,W
2007,II,Elephantidae,Loxodonta africana,CA,BW,,,4,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,CA,ZA,,,2,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,CA,ZW,,,5,ivory carvings,,T,W
2007,II,Elephantidae,Loxodonta africana,CA,ZW,,,2,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,CL,ZA,BW,,4,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,CM,ZW,,,9,ivory carvings,,T,W
2007,II,Elephantidae,Loxodonta africana,CN,ZA,ZW,,4,tusks,,P,O
2007,II,Elephantidae,Loxodonta africana,CN,ZA,,20,,ivory carvings,,P,U
2007,II,Elephantidae,Loxodonta africana,CN,ZW,,,86,ivory carvings,,T,W
2007,II,Elephantidae,Loxodonta africana,CZ,ZA,,,5,ivory carvings,,P,W
2007,II,Elephantidae,Loxodonta africana,CZ,ZA,,,2,tusks,,P,W
2007,II,Elephantidae,Loxodonta africana,DE,BW,,4,2,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,DE,DZ,XX,1,,ivory carvings,sets,P,O
2007,II,Elephantidae,Loxodonta africana,DE,NA,,12,,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,DE,US,XX,1,,ivory carvings,,T,O
2007,II,Elephantidae,Loxodonta africana,DE,ZA,BW,4,2,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,DE,ZA,XX,1,,ivory carvings,,P,O
2007,II,Elephantidae,Loxodonta africana,DE,ZA,,,2,ivory carvings,,P,W
2007,II,Elephantidae,Loxodonta africana,DE,ZA,,,2,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,DE,ZA,,,2,tusks,,P,O
2007,II,Elephantidae,Loxodonta africana,DE,ZW,,18,12,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,DE,ZW,,2,,tusks,,P,W
2007,II,Elephantidae,Loxodonta africana,DK,ZA,,,2,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,ES,BW,,4,90,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,ES,ZA,BW,3,,ivory carvings,,H,W
2007,II,Elephantidae,Loxodonta africana,ES,ZA,BW,1,2,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,ES,ZA,ZW,,4,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,ES,ZA,ZW,,2,tusks,,P,O
2007,II,Elephantidae,Loxodonta africana,ES,ZA,,,12,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,ES,ZW,,,56,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,ES,ZW,,1,,tusks,,P,W
2007,II,Elephantidae,Loxodonta africana,FI,BW,,,2,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,FI,NA,ZW,2,,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,FI,NA,,2,,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,FI,ZW,,,4,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,FR,AE,XX,,1,ivory carvings,,Q,O
2007,II,Elephantidae,Loxodonta africana,FR,BW,,,2,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,FR,CA,,,1,ivory carvings,,P,O
2007,II,Elephantidae,Loxodonta africana,FR,ZA,BW,,2,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,FR,ZA,,2,20,ivory carvings,,P,O
2007,II,Elephantidae,Loxodonta africana,FR,ZW,,,12,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,FR,ZW,,2,,tusks,,P,W
2007,II,Elephantidae,Loxodonta africana,GB,CA,,,1,ivory carvings,,P,O
2007,II,Elephantidae,Loxodonta africana,GB,NL,XX,9.7,,ivory carvings,kg,,I
2007,II,Elephantidae,Loxodonta africana,GB,SN,XX,2,,tusks,,,I
2007,II,Elephantidae,Loxodonta africana,GB,US,XX,2,,ivory carvings,,,I
2007,II,Elephantidae,Loxodonta africana,GB,ZA,BW,,14,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,GB,ZA,,,1,ivory carvings,,T,W
2007,II,Elephantidae,Loxodonta africana,GB,ZA,,,2,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,GB,ZW,,,3,ivory carvings,,P,W
2007,II,Elephantidae,Loxodonta africana,GB,ZW,,1,,ivory carvings,,,I
2007,II,Elephantidae,Loxodonta africana,GB,ZW,,,2,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,GB,ZW,,,1,tusks,,P,W
2007,II,Elephantidae,Loxodonta africana,GR,ZA,MZ,,1,tusks,,P,O
2007,II,Elephantidae,Loxodonta africana,HU,BW,,,2,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,HU,ZA,,,2,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,HU,ZW,,,2,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,IS,ZA,TZ,,4,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,IS,ZA,,,1,tusks,,P,O
2007,II,Elephantidae,Loxodonta africana,IT,ZW,,,14,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,LT,ZW,,,2,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,MU,FR,NA,,2,tusks,,P,W
2007,II,Elephantidae,Loxodonta africana,MU,ZW,,,2,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,MX,BW,,19,12,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,MX,ZA,BW,2,2,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,MX,ZA,MZ,,2,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,MX,ZA,,2,,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,MX,ZW,,12,4,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,NA,US,NA,,2,tusks,,L,I
2007,II,Elephantidae,Loxodonta africana,NO,ZA,,,6,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,NO,ZW,,,2,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,NZ,ZA,,,1,ivory carvings,sets,P,O
2007,II,Elephantidae,Loxodonta africana,NZ,ZA,,,1,ivory carvings,,P,O
2007,II,Elephantidae,Loxodonta africana,PA,ZA,GA,67,67,ivory carvings,,P,W
2007,II,Elephantidae,Loxodonta africana,PL,ZW,,2,4,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,PT,BW,,4,8,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,PT,NA,,2,,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,PT,ZA,,,4,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,PT,ZW,,2,,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,QA,BW,,4,,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,QA,ZA,BW,,11,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,RO,ZW,,2,,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,RU,BW,,,20,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,RU,ZA,XX,,1,ivory carvings,,P,O
2007,II,Elephantidae,Loxodonta africana,RU,ZA,ZW,,2,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,RU,ZA,,,6,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,RU,ZW,,,8,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,SE,ZA,,2,4,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,SG,ZW,,2,,tusks,,P,W
2007,II,Elephantidae,Loxodonta africana,SI,ZW,,2,,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,SK,ZA,,,4,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,SK,ZW,,,2,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,SV,ZA,CM,2,2,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,TW,ZA,MW,,2,ivory carvings,,P,W
2007,II,Elephantidae,Loxodonta africana,TW,ZA,,,1,ivory carvings,,P,W
2007,II,Elephantidae,Loxodonta africana,US,AE,XX,,2,ivory carvings,,Q,O
2007,II,Elephantidae,Loxodonta africana,US,BE,CD,,4,ivory carvings,,T,O
2007,II,Elephantidae,Loxodonta africana,US,BW,,34,203,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,US,CA,,,1,ivory carvings,,P,O
2007,II,Elephantidae,Loxodonta africana,US,NA,,2,,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,US,ZA,BW,2,34,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,US,ZA,NA,,6,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,US,ZA,TZ,,2,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,US,ZA,XX,,3,ivory carvings,,P,O
2007,II,Elephantidae,Loxodonta africana,US,ZA,ZW,2,21,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,US,ZA,,,1,ivory carvings,,P,O
2007,II,Elephantidae,Loxodonta africana,US,ZA,,7,41,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,US,ZA,,,1,tusks,,P,W
2007,II,Elephantidae,Loxodonta africana,US,ZW,,16,124,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,ZA,BW,,2,,tusks,,E,W
2007,II,Elephantidae,Loxodonta africana,ZA,BW,,44,45,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,ZA,CA,,,1,ivory carvings,,P,O
2007,II,Elephantidae,Loxodonta africana,ZA,GB,BW,6,6,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,ZA,NA,,6,,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,ZA,ZW,,48,26,tusks,,H,W
2007,II,Elephantidae,Loxodonta africana,ZA,ZW,,2,,tusks,,P,W
2007,II,Elephantidae,Loxodonta africana,ZM,ZA,ZM,,4,tusks,,P,W
2008,I,Elephantidae,Loxodonta africana,AE,CH,XX,,2,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,AE,DE,XX,,3,ivory carvings,pairs,T,O
2008,I,Elephantidae,Loxodonta africana,AE,DE,XX,,11,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,AE,GB,XX,,20,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,AE,TN,XX,,5,ivory carvings,,E,I
2008,I,Elephantidae,Loxodonta africana,AR,FR,TZ,32.5,,tusks,kg,P,W
2008,I,Elephantidae,Loxodonta africana,AR,FR,TZ,,1,tusks,,P,W
2008,I,Elephantidae,Loxodonta africana,AR,GB,XX,,2,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,AR,US,XX,,2,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,AT,CH,XX,1,,ivory carvings,sets,P,O
2008,I,Elephantidae,Loxodonta africana,AT,CH,XX,1,,ivory carvings,,E,O
2008,I,Elephantidae,Loxodonta africana,AT,CH,XX,,3,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,AT,EG,XX,13,,ivory carvings,,E,O
2008,I,Elephantidae,Loxodonta africana,AT,LI,XX,1,,ivory carvings,,E,O
2008,I,Elephantidae,Loxodonta africana,AT,LI,XX,1,,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,AT,US,XX,1,,ivory carvings,sets,E,O
2008,I,Elephantidae,Loxodonta africana,AT,US,XX,10,8,ivory carvings,,Q,O
2008,I,Elephantidae,Loxodonta africana,AT,US,XX,,1,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,AT,US,XX,,2,tusks,,Q,O
2008,I,Elephantidae,Loxodonta africana,AU,AU,XX,,6,ivory carvings,,P,O
2008,I,Elephantidae,Loxodonta africana,AU,DE,XX,,1,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,AU,FR,XX,,2,ivory carvings,,P,O
2008,I,Elephantidae,Loxodonta africana,AU,FR,XX,,2,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,AU,FR,XX,,1,tusks,,P,O
2008,I,Elephantidae,Loxodonta africana,AU,GB,XX,,172,ivory carvings,,P,O
2008,I,Elephantidae,Loxodonta africana,AU,GB,XX,,4,ivory carvings,,Q,O
2008,I,Elephantidae,Loxodonta africana,AU,GB,XX,,51,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,AU,GB,XX,,2,ivory carvings,,T,U
2008,I,Elephantidae,Loxodonta africana,AU,KE,,,12,ivory carvings,,P,W
2008,I,Elephantidae,Loxodonta africana,AU,KE,,,2,tusks,,P,O
2008,I,Elephantidae,Loxodonta africana,AU,NZ,XX,,16,ivory carvings,,P,O
2008,I,Elephantidae,Loxodonta africana,AU,NZ,XX,,31,ivory pieces,,P,O
2008,I,Elephantidae,Loxodonta africana,AU,NZ,ZA,,1,ivory pieces,,P,O
2008,I,Elephantidae,Loxodonta africana,AU,US,CG,,6,ivory carvings,,P,O
2008,I,Elephantidae,Loxodonta africana,AU,US,XX,,1,ivory carvings,sets,P,O
2008,I,Elephantidae,Loxodonta africana,BB,GH,,,7,tusks,,P,W
2008,I,Elephantidae,Loxodonta africana,BE,AU,XX,,16,ivory carvings,,P,O
2008,I,Elephantidae,Loxodonta africana,BE,CA,XX,,1,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,BE,CH,XX,76,,ivory carvings,,E,O
2008,I,Elephantidae,Loxodonta africana,BE,CH,XX,1,1,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,BE,MZ,,,2,tusks,,H,W
2008,I,Elephantidae,Loxodonta africana,BE,TZ,,,2,tusks,,H,W
2008,I,Elephantidae,Loxodonta africana,BE,US,XX,,1,ivory carvings,,Q,O
2008,I,Elephantidae,Loxodonta africana,BE,ZA,KE,,1,tusks,,P,O
2008,I,Elephantidae,Loxodonta africana,BH,GB,XX,,50,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,CA,AU,XX,,1,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,CA,BE,CD,,1,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,CA,DE,XX,,1,ivory carvings,sets,P,O
2008,I,Elephantidae,Loxodonta africana,CA,FR,ZA,,1,ivory carvings,,Q,O
2008,I,Elephantidae,Loxodonta africana,CA,GB,XX,,22,ivory carvings,,P,O
2008,I,Elephantidae,Loxodonta africana,CA,GB,XX,,190,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,CA,GB,XX,,2,tusks,,P,O
2008,I,Elephantidae,Loxodonta africana,CA,GB,,2,,tusks,,P,O
2008,I,Elephantidae,Loxodonta africana,CA,GR,,,1,tusks,,Q,O
2008,I,Elephantidae,Loxodonta africana,CA,MZ,,4,2,tusks,,H,W
2008,I,Elephantidae,Loxodonta africana,CA,NZ,CA,,1,ivory pieces,,E,O
2008,I,Elephantidae,Loxodonta africana,CA,NZ,XX,,4,ivory pieces,,P,O
2008,I,Elephantidae,Loxodonta africana,CA,TN,XX,4,,tusks,,H,W
2008,I,Elephantidae,Loxodonta africana,CA,TZ,,,2,tusks,,H,W
2008,I,Elephantidae,Loxodonta africana,CA,TZ,,6,,tusks,,P,W
2008,I,Elephantidae,Loxodonta africana,CA,US,XX,,1,ivory carvings,sets,P,O
2008,I,Elephantidae,Loxodonta africana,CA,US,XX,,2,ivory carvings,,P,O
2008,I,Elephantidae,Loxodonta africana,CA,US,XX,,104,ivory carvings,,P,W
2008,I,Elephantidae,Loxodonta africana,CA,US,XX,,6,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,CA,ZA,ZW,,2,tusks,,H,W
2008,I,Elephantidae,Loxodonta africana,CA,ZA,,6,,tusks,,H,W
2008,I,Elephantidae,Loxodonta africana,CA,ZW,,4,,tusks,,H,W
2008,I,Elephantidae,Loxodonta africana,CH,AE,XX,2,,ivory carvings,,Q,O
2008,I,Elephantidae,Loxodonta africana,CH,AT,XX,1,,ivory carvings,sets,T,O
2008,I,Elephantidae,Loxodonta africana,CH,AT,XX,1,,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,CH,BE,CD,,1,tusks,,P,O
2008,I,Elephantidae,Loxodonta africana,CH,BE,XX,2,2,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,CH,BE,XX,1,,tusks,,P,O
2008,I,Elephantidae,Loxodonta africana,CH,DE,CM,,1,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,CH,DE,XX,0.131,0.116,ivory carvings,kg,T,O
2008,I,Elephantidae,Loxodonta africana,CH,DE,XX,9,13,ivory carvings,sets,P,O
2008,I,Elephantidae,Loxodonta africana,CH,DE,XX,6,6,ivory carvings,sets,T,O
2008,I,Elephantidae,Loxodonta africana,CH,DE,XX,2,2,ivory carvings,,Q,O
2008,I,Elephantidae,Loxodonta africana,CH,DE,XX,51,26,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,CH,DE,XX,,1,tusks,,T,O
2008,I,Elephantidae,Loxodonta africana,CH,FR,CF,30,30,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,CH,FR,CG,,12,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,CH,FR,XX,4,,ivory carvings,sets,T,O
2008,I,Elephantidae,Loxodonta africana,CH,FR,XX,2,11,ivory carvings,,P,O
2008,I,Elephantidae,Loxodonta africana,CH,FR,XX,,1,ivory carvings,,P,U
2008,I,Elephantidae,Loxodonta africana,CH,FR,XX,4,2,ivory carvings,,Q,O
2008,I,Elephantidae,Loxodonta africana,CH,FR,XX,16,35,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,CH,GB,XX,1,,ivory carvings,sets,P,O
2008,I,Elephantidae,Loxodonta africana,CH,GB,XX,1,,ivory carvings,sets,T,O
2008,I,Elephantidae,Loxodonta africana,CH,GB,XX,1,53,ivory carvings,,P,O
2008,I,Elephantidae,Loxodonta africana,CH,GB,XX,4,4,ivory carvings,,Q,O
2008,I,Elephantidae,Loxodonta africana,CH,GB,XX,13,14,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,CH,GB,XX,,7,ivory carvings,,T,U
2008,I,Elephantidae,Loxodonta africana,CH,GB,XX,7,,tusks,,T,O
2008,I,Elephantidae,Loxodonta africana,CH,GR,EG,,1,tusks,,Q,O
2008,I,Elephantidae,Loxodonta africana,CH,GR,XX,1,,ivory carvings,,E,O
2008,I,Elephantidae,Loxodonta africana,CH,IT,XX,1,1,ivory carvings,,E,O
2008,I,Elephantidae,Loxodonta africana,CH,JP,XX,2,,ivory carvings,,Q,O
2008,I,Elephantidae,Loxodonta africana,CH,JP,XX,1,,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,CH,NA,,9,,ivory carvings,,H,W
2008,I,Elephantidae,Loxodonta africana,CH,NA,,4,,tusks,,H,W
2008,I,Elephantidae,Loxodonta africana,CH,NL,XX,1,,ivory carvings,sets,P,O
2008,I,Elephantidae,Loxodonta africana,CH,PL,XX,,1,ivory carvings,sets,T,O
2008,I,Elephantidae,Loxodonta africana,CH,TG,,7.15,,ivory carvings,kg,P,O
2008,I,Elephantidae,Loxodonta africana,CH,US,XX,1,,ivory carvings,sets,T,O
2008,I,Elephantidae,Loxodonta africana,CH,US,XX,,1,ivory carvings,,P,O
2008,I,Elephantidae,Loxodonta africana,CH,US,XX,1,1,ivory carvings,,Q,O
2008,I,Elephantidae,Loxodonta africana,CH,US,XX,14,5,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,CH,US,XX,2,,ivory carvings,,T,W
2008,I,Elephantidae,Loxodonta africana,CH,ZA,BW,2,,tusks,,H,W
2008,I,Elephantidae,Loxodonta africana,CH,ZM,,,2,tusks,,H,W
2008,I,Elephantidae,Loxodonta africana,CH,ZM,,2,,tusks,,P,W
2008,I,Elephantidae,Loxodonta africana,CH,ZW,,2,,tusks,,P,W
2008,I,Elephantidae,Loxodonta africana,CL,DE,XX,,1,ivory carvings,sets,T,O
2008,I,Elephantidae,Loxodonta africana,CN,AU,XX,,1,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,CN,AU,XX,,4,tusks,,T,O
2008,I,Elephantidae,Loxodonta africana,CN,CA,XX,,2,ivory carvings,,P,O
2008,I,Elephantidae,Loxodonta africana,CN,DE,AO,,2,tusks,,T,O
2008,I,Elephantidae,Loxodonta africana,CN,DE,XX,,1,ivory carvings,sets,P,O
2008,I,Elephantidae,Loxodonta africana,CN,DE,XX,,1,ivory carvings,sets,T,O
2008,I,Elephantidae,Loxodonta africana,CN,DE,XX,,3,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,CN,DE,XX,,4,tusks,,T,O
2008,I,Elephantidae,Loxodonta africana,CN,FR,XX,,3,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,CN,GB,XX,,1607,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,CN,GB,XX,,3,ivory carvings,,T,U
2008,I,Elephantidae,Loxodonta africana,CN,IT,KE,,8,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,CN,IT,KE,,79,tusks,,T,O
2008,I,Elephantidae,Loxodonta africana,CN,US,XX,1,,ivory carvings,pairs,P,W
2008,I,Elephantidae,Loxodonta africana,CN,US,XX,,1,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,CN,UY,XX,1,,ivory carvings,,P,O
2008,I,Elephantidae,Loxodonta africana,CN,UY,,,1,ivory carvings,,P,O
2008,I,Elephantidae,Loxodonta africana,CO,DE,XX,,1,ivory carvings,sets,P,O
2008,I,Elephantidae,Loxodonta africana,CO,DE,XX,,1,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,DE,AR,XX,3,,ivory pieces,,T,O
2008,I,Elephantidae,Loxodonta africana,DE,AU,XX,,1,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,DE,BH,XX,2,,tusks,,P,O
2008,I,Elephantidae,Loxodonta africana,DE,CH,BW,1,,ivory carvings,,T,W
2008,I,Elephantidae,Loxodonta africana,DE,CH,XX,3,,ivory carvings,sets,P,O
2008,I,Elephantidae,Loxodonta africana,DE,CH,XX,,3,ivory carvings,sets,T,O
2008,I,Elephantidae,Loxodonta africana,DE,CH,XX,3,3,ivory carvings,,Q,O
2008,I,Elephantidae,Loxodonta africana,DE,CH,XX,33,33,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,DE,CH,ZW,1,,ivory carvings,sets,P,W
2008,I,Elephantidae,Loxodonta africana,DE,CM,,6,,tusks,,H,W
2008,I,Elephantidae,Loxodonta africana,DE,IL,,,5,tusks,,T,O
2008,I,Elephantidae,Loxodonta africana,DE,JP,XX,1,,ivory carvings,,T,O
2008,I,Elephantidae,Loxodonta africana,DE,JP,XX,,1,ivory pieces,,T,O
2008,I,Elephantidae,Loxodonta africana,DE,KW,XX,2,,ivory carvings,,Q,O
2008,I,Elephantidae,Loxodonta africana,DE,LB,XX,1,,ivory carvings,sets,T,O
2008,I,Elephantidae,Loxodonta africana,DE,MA,XX,,8,ivory pieces,,S,U
2008,I,Elephantidae,Loxodonta africana,DE,MZ,,,2,tusks,,H,W
2008,I,Elephantidae,Loxodonta africana,DE,RU,XX,11,,ivory carvings,,Q,O
2008,I,Elephantidae,Loxodonta africana,DE,SD,,1,,tusks,,P,O
2008,I,Elephantidae,Loxodonta africana,DE,TZ,,2,4,tusks,,H,W
2008,I,Elephantidae,Loxodonta africana,DE,US,XX,1,,ivory carvings,sets,P,O
2008,I,Elephantidae,Loxodonta africana,DE,US,XX,3,,ivory carvings,sets,T,O
2008,I,Elephantidae,Loxodonta africana,DE,US,XX,1,,ivory carvings,,L,I
2008,I,Elephantidae,Loxodonta africana,DE,US,XX,,52,ivory carvings,,P,O
2008,I,Elephantidae,Loxodonta africana,DE,US,XX,30,7,ivory carvings,,Q,O
2008,I,Elephantidae,Loxodonta africana,DE,US,XX,,23,ivory carvings,,Q,W
2008,I,Elephantidae,Loxodonta africana,DE,US,XX,12,7,ivory carvings,,T,O
